DATUMVOLEB;OBVOD;CKAND;VSTRANA;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;HLASY_K1;PROC_K1;URIZ_PR_K1;ZVOLEN_K1;LOS_K1;HLASY_K2;PROC_K2;URIZ_PR_K2;ZVOLEN_K2;LOS_K2;NAZEV_VS
20121012;41;6;720;"Lenka";"Matoušková";"PhDr.";"";51;"øeditelka školy";"Praha 9";500216;720;720;"A";1572;4.1;4.10808550671614;0;0;0;0;0;0;0;"Èeská pirátská strana"
20121012;41;7;137;"Petr";"Hannig";"Mgr.";"";66;"hudební skladatel a vydavatel";"Praha-Kunratice";547042;137;137;"A";1341;3.5;3.50441645324831;0;0;0;0;0;0;0;"Suverenita-Strana zdravého rozumu"
20121012;41;8;47;"Ivan";"Cinka";"Mgr.";"";55;"zástup.šéfredaktora Haló novin";"Benešov";529303;47;47;"A";5543;14.48;14.48544399728218;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
20121012;41;9;768;"Ivana";"Dobešová";"PaedDr.Bc.";"";52;"øeditelka školy";"Votice";530905;99;768;"A";2775;7.25;7.2518684994512;0;0;0;0;0;0;0;"ANO 2011"
20121012;41;10;764;"Alan";"Babickı";"Ing.";"MBA.";45;"podnikatel";"Prùhonice";539571;764;764;"A";218;.56;.5696963361731;0;0;0;0;0;0;0;"Národní socialisté - levice 21. století"
20121012;41;11;80;"Petr";"Èuøík";"Ing.";"";44;"starosta obce Sulice";"Sulice";538833;99;80;"A";2675;6.99;6.99053990487639;0;0;0;0;0;0;0;"Nezávislí kandidáti"
20121012;41;12;659;"Ludìk";"Jeništa";"Mgr.";"";51;"starosta mìsta Vlašim, pedagog";"Vlašim";530883;99;166;"A";6198;16.19;16.19714629174724;2;0;9918;55.05;55.05717775063839;1;0;"Koalice ""STAN"" a TOP 09"
20121012;44;1;53;"Magda";"Køivanová";"PhDr.";"";47;"starostka mìsta";"Hlinsko";571393;53;53;"A";4542;10.77;10.77171180572024;0;0;0;0;0;0;0;"Obèanská demokratická strana"
20121012;44;2;47;"Milan";"Plodík";"";"";56;"osoba sam. vıdìl. èinná";"Havlíèkùv Brod";568414;47;47;"A";7127;16.9;16.90224351373144;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
20121012;44;3;137;"Marta";"Lederová";"Mgr.";"";54;"øeditelka ZŠ a MŠ";"Chrudim";571164;99;137;"A";1083;2.56;2.568420054072;0;0;0;0;0;0;0;"Suverenita-Strana zdravého rozumu"
20121012;44;4;80;"Jan";"Veleba";"Ing.";"";65;"Prezident Agrární komory";"Velké Meziøíèí";597007;99;80;"A";8843;20.97;20.97187307309206;2;0;13500;59.73;59.73451327433628;1;0;"Nezávislí kandidáti"
20121012;44;5;80;"David";"Kasal";"MUDr.";"";43;"lékaø, primáø Dìt. oddìlení";"Chrudim";571164;99;80;"A";4466;10.59;10.59147180192572;0;0;0;0;0;0;0;"Nezávislí kandidáti"
20121012;44;6;659;"Zdenìk";"Juraèka";"Ing.";"";67;"manaer";"Kromìøí";588296;99;721;"A";646;1.53;1.53204003225347;0;0;0;0;0;0;0;"Koalice ""STAN"" a TOP 09"
20121012;44;7;129;"Petr";"Øezníèek";"Mgr.";"";61;"starosta";"Chrudim";571164;129;129;"A";3786;8.97;8.97879808376417;0;0;0;0;0;0;0;"SNK Evropští demokraté"
20121012;44;8;80;"Emanuel";"ïárskı";"RNDr.";"CSc.";55;"vìdec, vysokoškolskı pedagog";"Hošalovice";571482;99;80;"A";2953;7;7.00327277901626;0;0;0;0;0;0;0;"Nezávislí kandidáti"
20121012;44;9;714;"Petr";"Lichtenberg";"";"";53;"technicko-ekonomickı pracovník";"Chrudim";571164;714;714;"A";1381;3.27;3.27515059526632;0;0;0;0;0;0;0;"Strana svobodnıch obèanù"
20121012;44;10;7;"Tomáš";"Škaryd";"Ing.";"";44;"radní kraje";"Chotìboø";568759;7;7;"A";7339;17.4;17.40501826115827;2;0;9100;40.26;40.26548672566371;0;0;"Èeská strana sociálnì demokratická"
20121012;47;1;143;"Jiøí";"Klepsa";"Ing.";"";47;"starosta mìsta Jaromìø";"Jaromìø";574121;99;143;"A";3331;9.73;9.73236720621749;0;0;0;0;0;0;0;"Spojení demokraté - Sdruení nezávislıch"
20121012;47;2;80;"Petr";"Fejfar";"Bc.";"";53;"sociálnì-právní poradce";"Èeská Skalice";573990;99;80;"A";2532;7.39;7.39788464909717;0;0;0;0;0;0;0;"Nezávislí kandidáti"
20121012;47;3;80;"Petr";"Pakosta";"Ing.";"";55;"senátor Parlamentu ÈR";"Náchod";573868;99;80;"A";4345;12.69;12.69502717232513;0;0;0;0;0;0;0;"Nezávislí kandidáti"
20121012;47;4;7;"Lubomír";"Franc";"Bc.";"";59;"hejtman KHK";"Broumov";573922;7;7;"A";5444;15.9;15.90603634663705;2;0;9435;61.82;61.82020705019001;1;0;"Èeská strana sociálnì demokratická"
20121012;47;5;47;"Soòa";"Marková";"Mgr.";"";49;"poslankynì PS PÈR";"Náchod";573868;47;47;"A";5650;16.5;16.50791795710863;2;0;5827;38.17;38.17979294980998;0;0;"Komunistická strana Èech a Moravy"
20121012;47;6;768;"Václava";"Domšová";"";"";55;"krajská zastupitelka";"Deštné v Orlickıch horách";576247;99;768;"A";2859;8.35;8.35329866183603;0;0;0;0;0;0;0;"ANO 2011"
20121012;47;7;53;"Zdeòka";"Horníková";"Mgr.";"";59;"poslankynì PS PÈR";"Náchod";573868;53;53;"A";3145;9.18;9.18892070355869;0;0;0;0;0;0;0;"Obèanská demokratická strana"
20121012;47;8;137;"Renata";"Hodovalová";"";"";43;"ivnostník";"Náchod";573868;99;137;"A";1448;4.23;4.23070180564483;0;0;0;0;0;0;0;"Suverenita-Strana zdravého rozumu"
20121012;47;9;144;"Jiøí";"Štìtina";"MUDr.";"";70;"lékaø";"Hradec Králové";569810;99;144;"A";449;1.31;1.31186817039677;0;0;0;0;0;0;0;"Vìci veøejné"
20121012;47;10;659;"Bedøich";"Moldan";"prof. RNDr.";"CSc., dr.h.c.";76;"ekolog, profesor UK";"Praha 6";500178;721;721;"A";2066;6.03;6.03634663705954;0;0;0;0;0;0;0;"Koalice ""STAN"" a TOP 09"
20121012;47;11;1;"Miroslav";"Štìpán";"Ing.";"genmjr. v. v.";62;"bezpeènostní poradce";"Trnov";576824;99;1;"A";2957;8.63;8.63963069011862;0;0;0;0;0;0;0;"Køesan.a demokrat.unie-Èeskosl.strana lidová"
20121012;50;1;47;"Zuzka";"Bebarová Rujbrová";"JUDr.";"";61;"poslankynì PS PÈR";"Blansko";581283;47;47;"A";6424;18.66;18.66465221686326;2;0;4515;30.28;30.28372124220269;0;0;"Komunistická strana Èech a Moravy"
20121012;50;2;716;"Stanislav";"Vodièka";"";"";57;"Podnikatel";"Svitavy";577731;99;716;"A";2818;8.18;8.18757626823173;0;0;0;0;0;0;0;"Strana soukromníkù Èeské republiky"
20121012;50;3;659;"Hana";"Štìpánová";"Mgr.";"";53;"starostka";"Morašice";578428;166;166;"A";2893;8.4;8.40548550177232;0;0;0;0;0;0;0;"Koalice ""STAN"" a TOP 09"
20121012;50;4;53;"Harald";"Èadílek";"MUDr.";"";46;"Primáø gynekol.-porodního odd.";"Svitavy";577731;53;53;"A";4894;14.21;14.21930385263524;0;0;0;0;0;0;0;"Obèanská demokratická strana"
20121012;50;5;1;"Vojtìch";"Støíteskı";"";"";51;"místostarosta";"Litomyšl";578347;99;1;"A";6251;18.16;18.16200825149631;0;0;0;0;0;0;0;"Køesan.a demokrat.unie-Èeskosl.strana lidová"
20121012;50;6;140;"Jaroslav";"Novák";"";"";45;"novináø";"Pohledy";578550;99;140;"E";0;0;0;0;0;0;0;0;0;0;"Balbínova poetická strana"
20121012;50;7;7;"Radko";"Martínek";"Mgr.";"";56;"hejtman";"Moravská Tøebová";578444;7;7;"A";11138;32.36;32.3609739090011;2;0;10394;69.71;69.7162787577973;1;0;"Èeská strana sociálnì demokratická"
20121012;53;1;1;"Josef";"Herbrych";"";"";49;"starosta mìstyse Rokytnice/R.";"Rokytnice nad Rokytnou";591611;99;1;"A";4884;14.72;14.72770037995295;0;0;0;0;0;0;0;"Køesan.a demokrat.unie-Èeskosl.strana lidová"
20121012;53;2;53;"Vítìzslav";"Jonáš";"";"";57;"senátor";"Dukovany";590576;53;53;"A";5784;17.44;17.44165008141849;0;0;0;0;0;0;0;"Obèanská demokratická strana"
20121012;53;3;47;"Josef";"Zahradníèek";"";"";55;"starosta obce Studenec";"Studenec";591769;47;47;"A";8945;26.97;26.9736445328991;2;0;7909;41.89;41.89976689976689;0;0;"Komunistická strana Èech a Moravy"
20121012;53;4;7;"František";"Bublan";"Mgr.";"";61;"poslanec PS P ÈR";"Veverská Bítıška";584100;99;7;"A";9089;27.4;27.40787648513358;2;0;10967;58.1;58.1002331002331;1;0;"Èeská strana sociálnì demokratická"
20121012;53;5;166;"Vlastimil";"Baøinka";"Ing.";"";54;"starosta";"Moravské Budìjovice";591181;99;166;"A";4460;13.44;13.44912852059586;0;0;0;0;0;0;0;"STAROSTOVÉ A NEZÁVISLÍ"
20121012;56;1;47;"Zdenìk";"Tesaøík";"";"";46;"starosta obce Tvrdonice";"Tvrdonice";584941;47;47;"A";5466;18.17;18.17577228743391;2;0;4819;34.45;34.45342103381711;0;0;"Komunistická strana Èech a Moravy"
20121012;56;2;53;"Pavel";"Procházka";"Ing.";"";53;"starosta mìsta Velké Pavlovice";"Velké Pavlovice";585017;53;53;"A";3074;10.22;10.22179363548698;0;0;0;0;0;0;0;"Obèanská demokratická strana"
20121012;56;3;724;"Radim";"Uzel";"MUDr.";"CSc.";72;"lékaø";"Praha";1;724;724;"A";1408;4.68;4.68194061117946;0;0;0;0;0;0;0;"Strana Práv Obèanù ZEMANOVCI"
20121012;56;4;1;"Richard";"Zemánek";"Mgr.";"";44;"støedoškolskı uèitel";"Bøeclav";584291;1;1;"A";3263;10.85;10.85026435673195;0;0;0;0;0;0;0;"Køesan.a demokrat.unie-Èeskosl.strana lidová"
20121012;56;5;24;"Miroslav";"Volaøík";"Ing.";"";63;"vinaø";"Dolní Dunajovice";584428;99;24;"A";2269;7.54;7.54497389685099;0;0;0;0;0;0;0;"Konzervativní strana"
20121012;56;6;659;"Ludìk";"Mikuleckı";"Ing.";"LL.M.";47;"manaer";"Bøeclav";584291;99;721;"A";2201;7.31;7.31885744687926;0;0;0;0;0;0;0;"Koalice ""STAN"" a TOP 09"
20121012;56;7;764;"Stanislav";"Palša";"RNDr., Mgr.";"";44;"vìdeckı pracovník v onkologii";"Brno";3;764;764;"A";283;.94;.94104346091178;0;0;0;0;0;0;0;"Národní socialisté - levice 21. století"
20121012;56;8;80;"Eva";"Klimovièová";"MUDr.";"";52;"lékaøka - gynekolog-porodník";"Bøeclav";584291;99;80;"A";2865;9.52;9.52681807601503;0;0;0;0;0;0;0;"Nezávislí kandidáti"
20121012;56;9;7;"Jan";"Hajda";"Ing.";"";62;"senátor";"Pavlov";584771;7;7;"A";7992;26.57;26.57533335550161;2;0;9168;65.54;65.54657896618288;1;0;"Èeská strana sociálnì demokratická"
20121012;56;10;129;"Zbynìk";"Chlumeckı";"Mgr.";"";48;"uèitel";"Bøeclav";584291;99;129;"A";1252;4.16;4.16320287300901;0;0;0;0;0;0;0;"SNK Evropští demokraté"
20121012;59;1;158;"Petr";"Kovaè";"Mgr.";"";57;"øeditel Gym. Matyáše Lercha";"Brno";3;99;158;"A";2342;8.46;8.46893758588269;0;0;0;0;0;0;0;"""Sdruení nestraníkù"""
20121012;59;2;1;"Daniel";"Rychnovskı";"MUDr.";"";55;"lékaø - chirurg";"Brno";3;1;1;"A";4018;14.52;14.52954364648875;0;0;0;0;0;0;0;"Køesan.a demokrat.unie-Èeskosl.strana lidová"
20121012;59;3;720;"Patrik";"Doleal";"";"";40;"operátor";"Brno";3;720;720;"A";855;3.09;3.0917769581254;0;0;0;0;0;0;0;"Èeská pirátská strana"
20121012;59;4;768;"Rostislav";"Vyzula";"prof. MUDr.";"CSc.";59;"pøednosta kliniky";"Brno";3;99;768;"A";1677;6.06;6.06422217400737;0;0;0;0;0;0;0;"ANO 2011"
20121012;59;5;47;"Martin";"Øíha";"";"";43;"soudní exekutor";"Brno";3;47;47;"A";2115;7.64;7.6480798437839;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
